yearID,playerID,Salary,stint_pitch,W,L,G_pitch,GS_pitch,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP_pitch,HBP,BK,BFP,GF,R,SH,SF,GIDP,stint_field,G_field,GS_field,InnOuts,PO,A,E,DP,PB,WP_field,SB,CS,ZR,TrainVal
2014,arroybr01,9500000,1,7,4,14,14,1,0,0,258,92,39,10,19,47,0.279,4.08,1.0,2,3.0,0,357.0,0,40,3.0,2.0,14.0,1,14,14.0,258.0,12,12,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,ascanjo01,416000,1,0,0,8,0,0,0,0,19,10,5,2,2,5,0.345,7.11,0.0,0,0.0,0,31.0,4,5,0.0,0.0,0.0,1,8,0.0,19.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,astacpe01,750000,1,5,5,17,17,1,1,0,271,109,60,14,31,42,0.301,5.98,3.0,0,1.0,1,407.0,0,64,8.0,5.0,6.0,1,17,17.0,271.0,6,16,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,atchisc01,420000,1,2,3,43,1,0,0,0,180,58,30,9,19,41,0.252,4.5,2.0,4,1.0,0,253.0,8,37,1.0,2.0,6.0,1,43,1.0,180.0,7,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,atchisc01,510000,1,2,1,42,0,0,0,0,154,42,9,2,9,36,0.223,1.58,3.0,2,0.0,0,200.0,7,10,1.0,2.0,6.0,1,42,0.0,154.0,8,10,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,atchisc01,700000,1,3,3,50,0,0,0,0,136,45,22,4,12,28,0.254,4.37,0.0,5,0.0,0,194.0,10,27,2.0,3.0,1.0,1,50,0.0,136.0,5,13,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,atchisc01,800000,1,6,0,70,0,0,0,2,216,60,22,4,14,49,0.227,2.75,4.0,1,0.0,0,280.0,11,24,1.0,1.0,12.0,1,70,0.0,216.0,5,13,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2015,atchisc01,900000,1,1,1,23,0,0,0,0,59,23,15,6,4,12,0.288,6.86,0.0,3,1.0,0,87.0,7,15,0.0,2.0,0.0,1,23,0.0,59.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,augenbr01,414000,1,0,1,5,0,0,0,0,17,11,6,1,3,6,0.407,9.53,3.0,1,1.0,0,31.0,1,7,0.0,0.0,0.0,1,5,0.0,17.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,aumonph01,490000,1,1,3,22,0,0,0,0,58,24,9,0,13,19,0.308,4.19,1.0,2,3.0,1,95.0,8,11,0.0,1.0,3.0,1,22,0.0,58.0,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,aumonph01,500000,1,0,1,5,0,0,0,0,17,14,12,3,5,6,0.483,19.06,0.0,0,0.0,0,35.0,4,12,0.0,1.0,1.0,1,5,0.0,17.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,avilalu01,491250,1,5,0,75,0,0,0,0,195,40,11,1,22,38,0.175,1.52,2.0,3,4.0,1,256.0,7,12,1.0,1.0,4.0,1,75,0.0,195.0,11,16,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,avilalu01,517500,1,4,1,62,0,0,0,0,130,47,22,2,21,25,0.287,4.57,7.0,5,3.0,0,193.0,14,22,3.0,2.0,5.0,1,62,0.0,130.0,5,10,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,avilalu01,530000,3,2,5,73,0,0,0,0,160,48,24,6,15,49,0.469,8.75,2.0,2,1.0,1,220.0,9,24,1.0,2.0,8.0,3,73,0.0,160.0,6,13,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2013,axelrdy01,493000,1,4,11,30,20,0,0,0,385,170,81,24,43,73,0.318,5.68,2.0,5,4.0,0,586.0,8,89,2.0,3.0,11.0,1,30,20.0,385.0,13,12,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,axforjo01,442500,1,2,2,74,0,0,0,46,221,59,16,4,25,86,0.212,1.95,1.0,8,0.0,0,305.0,63,19,1.0,1.0,4.0,1,74,0.0,221.0,1,7,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,axforjo01,525000,1,5,8,75,0,0,0,35,208,61,36,10,39,93,0.229,4.67,2.0,10,2.0,0,310.0,54,42,1.0,2.0,4.0,1,75,0.0,208.0,2,4,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,axforjo01,5000000,3,7,7,75,0,0,0,0,195,73,29,10,26,65,0.568,6.19,3.0,5,2.0,0,289.0,16,32,4.0,1.0,4.0,3,75,0.0,195.0,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,axforjo01,4500000,3,2,4,62,0,0,0,10,164,43,24,6,36,63,0.445,8.01,3.0,5,2.0,0,243.0,28,26,3.0,4.0,3.0,3,62,0.0,164.0,2,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,axforjo01,2600000,1,4,5,60,0,0,0,25,167,56,26,4,32,62,0.259,4.2,4.0,1,0.0,0,250.0,43,27,0.0,2.0,3.0,1,60,0.0,167.0,6,8,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,axforjo01,4500000,1,6,4,68,0,0,0,3,197,65,29,6,30,60,0.258,3.97,1.0,4,3.0,0,289.0,13,30,2.0,2.0,7.0,1,68,0.0,197.0,2,11,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2007,ayalalu01,1300000,1,2,2,44,0,0,0,1,127,43,15,5,12,28,0.267,3.19,0.0,1,1.0,0,181.0,11,16,3.0,4.0,3.0,1,44,0.0,127.0,3,8,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,ayalalu01,1700000,3,2,10,81,0,0,0,9,227,86,48,9,24,50,0.587,11.27,4.0,1,4.0,0,335.0,25,53,4.0,3.0,7.0,3,81,0.0,227.0,2,12,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,ayalalu01,1300000,3,1,5,38,0,0,0,0,120,50,25,5,14,28,0.6699999999999999,15.92,3.0,0,4.0,0,180.0,13,28,3.0,2.0,7.0,3,38,0.0,120.0,2,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,ayalalu01,650000,1,2,2,52,0,0,0,0,168,51,13,5,20,39,0.256,2.09,3.0,2,6.0,1,233.0,20,17,4.0,4.0,10.0,1,52,0.0,168.0,2,11,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2012,ayalalu01,825000,1,5,5,66,0,0,0,1,225,81,22,7,14,51,0.272,2.64,3.0,2,4.0,0,320.0,15,27,2.0,2.0,6.0,1,66,0.0,225.0,4,13,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,ayalalu01,1000000,3,2,1,39,0,0,0,0,99,38,12,2,13,22,0.6859999999999999,11.9,2.0,1,0.0,0,143.0,7,12,1.0,0.0,7.0,3,39,0.0,99.0,0,10,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2006,backebr01,442500,1,3,2,8,8,0,0,0,129,43,18,4,18,19,0.261,3.77,0.0,2,3.0,0,189.0,0,18,1.0,2.0,3.0,1,8,8.0,129.0,5,9,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,backebr01,545000,1,3,1,5,5,0,0,0,86,27,12,4,11,11,0.248,3.77,0.0,0,2.0,0,123.0,0,13,0.0,1.0,1.0,1,5,5.0,86.0,2,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,backebr01,800000,1,9,14,31,31,0,0,0,500,202,112,36,77,127,0.302,6.05,2.0,2,4.0,0,756.0,0,114,4.0,2.0,17.0,1,31,31.0,500.0,15,17,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2009,backebr01,1550000,1,0,0,5,1,0,0,0,39,21,15,5,6,10,0.362,10.38,1.0,2,0.0,0,65.0,3,15,0.0,1.0,0.0,1,5,1.0,39.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,badenbu01,407500,1,2,5,53,0,0,0,1,203,62,30,5,21,47,0.246,3.99,5.0,1,2.0,0,281.0,16,33,5.0,1.0,7.0,1,53,0.0,203.0,1,21,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2012,badenbu01,1075000,1,3,2,66,0,0,0,0,187,63,21,6,12,42,0.259,3.03,5.0,1,1.0,0,262.0,14,24,2.0,4.0,9.0,1,66,0.0,187.0,3,4,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,badenbu01,1550000,1,2,3,63,0,0,0,1,187,62,24,6,12,42,0.266,3.47,4.0,2,0.0,0,254.0,23,32,7.0,2.0,7.0,1,63,0.0,187.0,1,15,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2014,badenbu01,2150000,1,0,3,70,0,0,0,1,212,70,18,1,19,40,0.268,2.29,5.0,2,2.0,0,289.0,11,20,4.0,3.0,14.0,1,70,0.0,212.0,9,10,2.0,6,0.0,0.0,0.0,0.0,0.0,Training
2015,badenbu01,1000000,1,2,4,68,0,0,0,0,199,71,29,4,20,36,0.273,3.93,4.0,0,0.0,0,285.0,17,30,2.0,3.0,6.0,1,68,0.0,199.0,3,9,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,baekch01,392500,3,6,10,32,21,0,0,0,423,146,75,18,43,92,0.523,10.02,3.0,4,3.0,0,602.0,2,78,3.0,8.0,11.0,3,32,21.0,423.0,18,13,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2006,baezda01,4000000,3,5,6,57,0,0,0,9,179,60,30,3,17,39,0.472,9.75,3.0,3,7.0,0,257.0,28,35,4.0,5.0,5.0,3,57,0.0,179.0,7,9,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,baezda01,5666667,1,0,6,53,0,0,0,3,151,50,36,8,29,29,0.259,6.44,5.0,0,7.0,0,233.0,25,36,3.0,1.0,6.0,1,53,0.0,151.0,6,9,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,baezda01,7166666,1,4,6,59,0,0,0,0,215,59,32,8,22,40,0.222,4.02,3.0,2,5.0,1,295.0,9,36,0.0,2.0,9.0,1,59,0.0,215.0,9,11,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,baezda01,2500000,1,3,4,51,0,0,0,0,143,55,29,6,23,28,0.301,5.48,2.0,1,3.0,0,216.0,17,31,4.0,3.0,8.0,1,51,0.0,143.0,0,17,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,baezda01,2750000,1,2,4,29,0,0,0,0,108,43,25,5,13,18,0.293,6.25,2.0,1,3.0,0,163.0,14,28,0.0,0.0,3.0,1,29,0.0,108.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,baezpe01,512500,1,4,2,52,0,0,0,0,153,47,19,4,11,60,0.247,3.35,1.0,1,1.0,1,208.0,8,22,3.0,3.0,2.0,1,52,0.0,153.0,1,4,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,baezpe01,520000,1,3,2,73,0,0,0,0,222,52,25,11,22,83,0.195,3.04,0.0,3,2.0,2,295.0,10,27,1.0,2.0,3.0,1,73,0.0,222.0,0,9,3.0,2,0.0,0.0,0.0,0.0,0.0,Validation
2009,bailean01,400000,1,6,3,68,0,0,0,26,250,49,17,5,24,91,0.167,1.84,3.0,6,0.0,0,323.0,54,17,3.0,2.0,3.0,1,68,0.0,250.0,7,9,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,bailean01,435000,1,1,3,47,0,0,0,25,147,34,8,3,13,42,0.199,1.47,1.0,0,0.0,0,189.0,42,8,2.0,3.0,4.0,1,47,0.0,147.0,4,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,bailean01,465000,1,0,4,42,0,0,0,24,125,34,15,3,12,41,0.218,3.24,2.0,0,0.0,0,170.0,37,18,1.0,1.0,3.0,1,42,0.0,125.0,1,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,bailean01,3900000,1,1,1,19,0,0,0,6,46,21,12,2,8,14,0.318,7.04,2.0,0,0.0,1,74.0,13,12,0.0,0.0,0.0,1,19,0.0,46.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,bailean01,4100000,1,3,1,30,0,0,0,8,86,23,12,7,12,39,0.223,3.77,0.0,0,0.0,0,116.0,17,12,1.0,0.0,3.0,1,30,0.0,86.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,baileho02,418000,1,4,3,19,19,1,1,0,327,109,54,11,40,100,0.26,4.46,6.0,3,3.0,1,465.0,0,55,2.0,1.0,7.0,1,19,19.0,327.0,15,6,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,baileho02,441000,1,9,7,22,22,0,0,0,396,136,65,18,33,106,0.264,4.43,2.0,4,5.0,0,561.0,0,68,4.0,4.0,6.0,1,22,22.0,396.0,14,11,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,baileho02,2425000,1,13,10,33,33,2,1,0,624,206,85,26,52,168,0.256,3.68,3.0,3,8.0,0,874.0,0,97,5.0,5.0,13.0,1,33,33.0,624.0,14,26,3.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,baileho02,5350000,1,11,12,32,32,2,1,0,627,181,81,20,54,199,0.234,3.49,2.0,5,10.0,2,849.0,0,85,8.0,4.0,17.0,1,32,32.0,627.0,20,26,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2014,baileho02,9000000,1,9,5,23,23,1,1,0,437,134,60,16,45,124,0.247,3.71,1.0,5,7.0,1,604.0,0,60,5.0,4.0,12.0,1,23,23.0,437.0,13,17,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,baileho02,10000000,1,0,1,2,2,0,0,0,34,16,7,3,4,3,0.34,5.56,2.0,0,0.0,0,51.0,0,7,0.0,0.0,3.0,1,2,2.0,34.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,baileho02,18000000,1,2,3,6,6,0,0,0,69,35,17,2,7,27,0.35,6.65,0.0,1,2.0,0,111.0,0,19,0.0,2.0,1.0,1,6,6.0,69.0,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2014,bakerjo01,875000,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,1.0,2,56,51.0,1392.0,437,30,2.0,2,5.0,0.0,50.0,9.0,0.0,Training
2006,bakersc02,330000,1,5,8,16,16,0,0,0,250,114,59,17,16,62,0.324,6.37,1.0,0,3.0,0,377.0,0,63,2.0,4.0,4.0,1,16,16.0,250.0,5,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,bakersc02,422500,1,11,4,28,28,0,0,0,517,161,66,20,42,141,0.247,3.45,2.0,6,3.0,0,703.0,0,66,2.0,3.0,12.0,1,28,28.0,517.0,10,11,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2009,bakersc02,750000,1,15,9,33,33,1,1,0,600,190,97,28,48,162,0.247,4.37,1.0,4,4.0,0,828.0,0,99,1.0,6.0,10.0,1,33,33.0,600.0,9,17,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,bakersc02,3000000,1,12,9,29,29,0,0,0,511,186,85,23,43,148,0.277,4.49,0.0,7,6.0,0,725.0,0,87,1.0,4.0,11.0,1,29,29.0,511.0,15,13,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,bakersc02,5000000,1,8,6,23,21,1,0,0,404,126,47,15,32,123,0.248,3.14,2.0,4,4.0,0,548.0,2,50,1.0,2.0,9.0,1,23,21.0,404.0,11,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,bakersc02,5500000,1,0,0,3,3,0,0,0,45,9,6,3,4,6,0.173,3.6,0.0,0,0.0,0,57.0,0,6,1.0,0.0,0.0,1,3,3.0,45.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,balejo01,1800000,1,1,1,26,0,0,0,0,120,45,18,1,17,42,0.29,4.05,2.0,2,1.0,0,179.0,5,18,3.0,3.0,3.0,1,26,0.0,120.0,1,8,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,balejo01,2200000,1,0,3,13,3,0,0,0,80,29,13,1,6,14,0.293,4.39,0.0,1,0.0,0,110.0,1,13,3.0,2.0,5.0,1,13,3.0,80.0,0,9,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,balejo01,1200000,1,0,1,43,0,0,0,1,85,34,18,3,18,24,0.296,5.72,2.0,2,1.0,0,136.0,12,19,0.0,2.0,5.0,1,43,0.0,85.0,3,5,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,balesco01,485000,1,2,0,11,0,0,0,0,54,14,13,5,11,12,0.209,6.5,1.0,4,3.0,0,83.0,2,14,0.0,2.0,1.0,1,11,0.0,54.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,balfogr01,1400000,1,5,4,73,0,0,0,4,202,59,36,6,33,69,0.235,4.81,0.0,1,2.0,0,289.0,15,38,1.0,2.0,7.0,1,73,0.0,202.0,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,balfogr01,2050000,1,2,1,57,0,0,0,0,166,43,14,3,17,56,0.216,2.28,2.0,4,0.0,1,222.0,8,16,2.0,4.0,0.0,1,57,0.0,166.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,balfogr01,3750000,1,5,2,62,0,0,0,2,186,44,17,8,20,59,0.199,2.47,1.0,0,0.0,0,242.0,15,17,1.0,0.0,8.0,1,62,0.0,186.0,2,4,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,balfogr01,4000000,1,3,2,75,0,0,0,24,224,41,21,4,28,72,0.16,2.53,2.0,2,1.0,0,289.0,34,21,0.0,3.0,3.0,1,75,0.0,224.0,6,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,balfogr01,4500000,1,1,3,65,0,0,0,38,188,48,18,7,27,72,0.206,2.59,2.0,9,0.0,0,262.0,55,20,2.0,0.0,2.0,1,65,0.0,188.0,1,5,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,balfogr01,4000000,1,2,6,65,0,0,0,12,187,49,34,3,41,57,0.217,4.91,3.0,4,1.0,0,270.0,34,34,1.0,1.0,6.0,1,65,0.0,187.0,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,bannibr01,327000,1,2,1,8,6,0,0,0,114,34,18,4,22,19,0.239,4.26,2.0,2,2.0,0,171.0,1,18,1.0,4.0,1.0,1,8,6.0,114.0,1,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,bannibr01,421000,1,9,16,32,32,1,0,0,548,215,117,29,58,113,0.294,5.76,1.0,7,7.0,1,811.0,0,127,3.0,10.0,15.0,1,32,32.0,548.0,12,28,2.0,3,0.0,0.0,0.0,0.0,0.0,Training
2010,bannibr01,2300000,1,7,12,24,23,0,0,0,383,158,90,23,50,77,0.302,6.34,0.0,10,3.0,0,581.0,1,92,2.0,2.0,5.0,1,24,23.0,383.0,16,19,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,barbajo01,507500,1,1,2,13,0,0,0,0,39,13,11,2,5,15,0.26,7.62,0.0,0,2.0,0,57.0,5,11,0.0,0.0,0.0,1,13,0.0,39.0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2010,bardda01,415500,1,1,2,73,0,0,0,3,224,45,16,6,30,76,0.176,1.93,3.0,2,2.0,0,295.0,12,18,2.0,5.0,5.0,1,73,0.0,224.0,7,7,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,bardda01,505000,1,2,9,70,0,0,0,1,219,46,27,5,24,74,0.179,3.33,3.0,2,2.0,1,288.0,10,29,5.0,0.0,1.0,1,70,0.0,219.0,11,5,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,bardda01,1612500,1,5,6,17,10,0,0,0,178,60,41,9,43,38,0.271,6.22,1.0,1,8.0,2,277.0,2,42,2.0,3.0,7.0,1,17,10.0,178.0,4,8,0.0,3,0.0,0.0,0.0,0.0,0.0,Training
2013,bardda01,1862500,1,0,0,2,0,0,0,0,3,1,1,0,2,1,0.25,9.0,0.0,0,0.0,0,6.0,1,1,0.0,0.0,0.0,1,2,0.0,3.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,barneda01,1050000,1,0,1,1,0,0,0,0,3,1,1,1,0,1,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0,5,103,77.0,2176.0,96,210,8.0,45,0.0,0.0,0.0,0.0,0.0,Validation
2015,barnema01,508500,1,3,4,32,2,0,0,0,129,56,26,9,15,39,0.311,5.44,0.0,4,2.0,0,199.0,7,28,2.0,0.0,4.0,1,32,2.0,129.0,4,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,barnema01,511000,1,4,3,62,0,0,0,1,200,62,30,6,31,71,0.248,4.05,1.0,4,3.0,0,287.0,13,32,2.0,1.0,3.0,1,62,0.0,200.0,2,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2016,barneto01,1500000,1,7,3,53,0,0,0,0,181,54,14,4,16,49,0.242,2.09,1.0,6,4.0,0,246.0,9,16,1.0,2.0,10.0,1,53,0.0,181.0,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2015,barreaa01,514200,1,3,3,40,0,0,0,0,88,28,15,1,7,35,0.248,4.6,0.0,1,3.0,0,123.0,8,15,0.0,0.0,4.0,1,40,0.0,88.0,2,3,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,barreja01,507500,1,1,2,68,0,0,0,4,178,47,23,6,28,56,0.218,3.49,4.0,4,3.0,0,250.0,12,25,0.0,3.0,4.0,1,68,0.0,178.0,4,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2012,bassan01,485300,1,2,8,24,15,1,0,1,291,89,51,10,39,80,0.243,4.73,3.0,5,1.0,1,411.0,3,59,2.0,2.0,5.0,1,24,15.0,291.0,9,12,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,bassan01,503600,1,0,0,24,0,0,0,0,126,51,25,4,20,31,0.297,5.36,4.0,5,0.0,0,193.0,9,26,1.0,0.0,4.0,1,24,0.0,126.0,5,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,bassan01,725000,1,0,0,33,0,0,0,0,192,66,32,5,20,45,0.269,4.5,1.0,1,1.0,0,272.0,9,33,3.0,3.0,7.0,1,33,0.0,192.0,6,8,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,bassbr01,390000,3,4,4,49,4,0,0,1,268,98,48,12,31,45,0.495,9.58,4.0,6,5.0,0,388.0,14,55,1.0,1.0,15.0,3,49,4.0,268.0,11,19,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,bassbr01,405000,1,5,3,48,0,0,0,0,259,106,47,11,44,54,0.306,4.9,5.0,6,5.0,0,400.0,13,52,3.0,2.0,10.0,1,48,0.0,259.0,6,18,3.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,bassich01,510000,1,0,2,5,5,0,0,0,84,35,19,5,14,23,0.294,6.11,0.0,2,0.0,0,133.0,0,20,0.0,0.0,3.0,1,5,5.0,84.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2010,bastaan01,405000,1,2,0,25,0,0,0,0,56,19,9,1,9,26,0.253,4.34,0.0,0,2.0,0,86.0,2,9,0.0,0.0,0.0,1,25,0.0,56.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,bastaan01,419000,1,6,1,64,0,0,0,8,174,28,17,6,26,70,0.144,2.64,0.0,4,0.0,0,225.0,15,17,2.0,2.0,4.0,1,64,0.0,174.0,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,bastaan01,505000,1,2,5,65,0,0,0,1,156,40,25,7,26,81,0.207,4.33,3.0,5,2.0,0,224.0,10,26,1.0,2.0,3.0,1,65,0.0,156.0,2,0,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,bastaan01,1400000,1,3,2,48,0,0,0,2,128,33,11,2,21,47,0.217,2.32,1.0,4,1.0,0,179.0,15,12,4.0,1.0,4.0,1,48,0.0,128.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,bastaan01,2000000,1,5,7,67,0,0,0,0,192,43,28,4,34,81,0.188,3.94,4.0,5,2.0,0,271.0,17,31,3.0,3.0,3.0,1,67,0.0,192.0,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,bastaan01,3100000,1,4,1,66,0,0,0,1,172,39,19,4,26,64,0.188,2.98,2.0,8,3.0,0,239.0,18,19,2.0,0.0,0.0,1,66,0.0,172.0,0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,bastaan01,5375000,3,3,0,69,0,0,0,0,203,60,34,11,32,74,0.45999999999999996,8.870000000000001,3.0,6,4.0,4,297.0,11,37,2.0,3.0,2.0,3,69,0.0,203.0,1,4,1.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2006,batismi01,4750000,1,11,8,34,33,3,1,0,619,231,105,18,84,110,0.288,4.58,5.0,14,6.0,1,910.0,0,116,12.0,5.0,32.0,1,34,33.0,619.0,12,34,4.0,2,0.0,0.0,0.0,0.0,0.0,Training
2007,batismi01,6000000,1,16,11,33,32,0,0,0,579,209,92,18,85,133,0.276,4.29,3.0,15,8.0,2,860.0,0,101,5.0,5.0,18.0,1,33,32.0,579.0,14,27,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,batismi01,9500000,1,4,14,44,20,0,0,1,345,135,80,19,79,73,0.295,6.26,6.0,5,6.0,0,556.0,9,89,3.0,11.0,7.0,1,44,20.0,345.0,10,14,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,batismi01,9500000,1,7,4,56,0,0,0,1,214,79,32,7,39,52,0.282,4.04,1.0,4,2.0,0,326.0,18,37,4.0,1.0,9.0,1,56,0.0,214.0,4,8,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,batismi01,1000000,1,1,2,58,1,0,0,2,248,71,34,9,39,55,0.234,3.7,8.0,4,5.0,0,350.0,18,36,1.0,2.0,11.0,1,58,1.0,248.0,5,9,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,batismi01,750000,3,5,2,35,5,1,1,0,180,49,24,2,33,31,0.44899999999999995,7.24,5.0,3,6.0,0,262.0,2,29,4.0,1.0,9.0,3,35,5.0,180.0,8,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,batismi01,750000,3,1,3,35,5,0,0,0,158,58,27,6,33,36,0.517,7.82,1.0,1,1.0,0,244.0,11,30,3.0,2.0,3.0,3,35,5.0,158.0,0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,bauertr01,1183333,1,5,8,26,26,0,0,0,459,151,71,16,60,143,0.259,4.18,4.0,6,11.0,0,663.0,0,76,1.0,8.0,7.0,1,26,26.0,459.0,9,12,1.0,4,0.0,0.0,0.0,0.0,0.0,Training
2015,bauertr01,1940000,1,11,12,31,30,1,0,0,528,152,89,23,79,170,0.232,4.55,1.0,7,5.0,1,744.0,1,90,4.0,1.0,14.0,1,31,30.0,528.0,12,13,1.0,3,0.0,0.0,0.0,0.0,0.0,Training
2016,bauertr01,1697500,1,12,8,35,28,1,0,0,570,179,90,20,70,168,0.248,4.26,1.0,3,9.0,0,811.0,3,96,4.0,7.0,12.0,1,35,28.0,570.0,17,19,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
